Operation,PPG,Objective,Planningyear,OLBudgetImpact,AOLBudgetImpact,CompBudgetImpact,ImpactIndicator,Baseline,TargetOL,TargetOP,MYR,YER,Standard,Output,OLBudgetPer,AOLBudgetPer,CompBudgetPer,PerformanceIndicator,TargetOLPer,TargetOPPer,MYRPer,YERPer
Islamic Republic of Iran,Afghan refugees and asylum seekers,,2013,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"821,541.63","801,814.87","1,623,356.50",# of children with adequate access to teaching and learning materials,"41,000.0","60,000.0",,
Islamic Republic of Iran,Afghan refugees and asylum seekers,,2013,,,,,,,,,,,Safe learning environments promoted,"154,576.18","7,598.61","162,174.79",# of children who travel to school safely,200.0,350.0,,
Islamic Republic of Iran,Afghan refugees and asylum seekers,,2013,,,,,,,,,,,Sports programme provided,"141,796.01","7,598.61","149,394.62",# of persons participating in sports activities,200.0,500.0,,
Islamic Republic of Iran,Iraqi refugees,Population has optimal access to education,2013,"140,302.93","114,687.45","254,990.38",% of persons of concern aged 14-17 enrolled in secondary education,80.0,,85.0,71.0,,80.0,,,,,,,,,
Islamic Republic of Iran,Iraqi refugees,Population has optimal access to education,2013,"140,302.93","114,687.45","254,990.38",% of persons of concern aged 6-13 yrs enrolled in primary education,80.0,,95.0,,,100.0,,,,,,,,,
Islamic Republic of Iran,Iraqi refugees,,2013,,,,,,,,,,,Adult education provided,0.00,"106,458.30","106,458.30",# of persons participating in literacy/ numeracy classes,,200.0,,
Islamic Republic of Iran,Iraqi refugees,,2013,,,,,,,,,,,Safe learning environments promoted,"140,302.93","8,229.15","148,532.08",# of children who travel to school safely,,55.0,,
Israel,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"66,034.20",0.00,"66,034.20",% of persons of concern aged 14-17 enrolled in secondary education,70.0,80.0,80.0,,,80.0,,,,,,,,,
Israel,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"66,034.20",0.00,"66,034.20",% of persons of concern aged 6-13 yrs enrolled in primary education,88.0,90.0,90.0,,,100.0,,,,,,,,,
Israel,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Advocacy conducted,"33,017.10",0.00,"33,017.10",Strategy to promote admission of PoCs to national education system established (yes/no),80.0,80.0,,
Israel,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Inclusive education implemented,"33,017.10",0.00,"33,017.10",# of persons with specific needs receiving formal or non-formal education,400.0,400.0,,
Jordan,Refugees and asylum seekers in Jordan,Population has optimal access to education,2013,"250,260.39","112,743.27","363,003.66",% of persons of concern aged 14-17 enrolled in secondary education,80.0,80.0,85.0,,,80.0,,,,,,,,,
Jordan,Refugees and asylum seekers in Jordan,Population has optimal access to education,2013,"250,260.39","112,743.27","363,003.66",% of persons of concern aged 6-13 yrs enrolled in primary education,90.0,90.0,100.0,,,100.0,,,,,,,,,
Jordan,Refugees and asylum seekers in Jordan,,2013,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"114,490.37","27,581.09","142,071.46",# of children with adequate access to teaching and learning materials,20.0,150.0,,
Jordan,Refugees and asylum seekers in Jordan,,2013,,,,,,,,,,,Primary education provided or supported,"87,885.01","57,581.09","145,466.10",# of children enrolled in primary education,,"4,500.0",,
Jordan,Refugees and asylum seekers in Jordan,,2013,,,,,,,,,,,Secondary education provided or supported,"47,885.01","27,581.09","75,466.10",# of children regularly attending secondary education,"2,540.0","2,800.0",,
Kenya,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"295,984.03","894,617.42","1,190,601.45",% of persons of concern aged 14-17 enrolled in secondary education,0.0,10.0,30.0,,,80.0,,,,,,,,,
Kenya,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"295,984.03","894,617.42","1,190,601.45",% of persons of concern aged 6-13 yrs enrolled in primary education,59.0,65.0,80.0,,,100.0,,,,,,,,,
Kenya,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Adult education provided,"34,939.63","75,511.72","110,451.35",# of persons participating in literacy/ numeracy classes,500.0,600.0,,
Kenya,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Advocacy conducted,"42,527.87","77,570.54","120,098.41",Strategy to promote admission of PoCs to national education system established (yes/no),80.0,90.0,,
Kenya,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Early childhood education provided or supported,"50,792.57","70,511.72","121,304.29",# of children attending early childhood education,50.0,150.0,,
Kenya,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Primary education provided or supported,"60,057.28","510,511.72","570,569.00",# of children enrolled in primary education,"8,000.0","9,000.0",,
Kenya,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Secondary education provided or supported,"107,666.68","160,511.72","268,178.40",# of scholarships (lower secondary) provided,50.0,150.0,,
Kenya,Refugees and asylum seekers of various nationalities in Kakuma camp,Population has optimal access to education,2013,"2,246,684.31","2,528,866.50","4,775,550.81",% of persons of concern aged 14-17 enrolled in secondary education,1.7,3.0,4.0,,,80.0,,,,,,,,,
Kenya,Refugees and asylum seekers of various nationalities in Kakuma camp,Population has optimal access to education,2013,"2,246,684.31","2,528,866.50","4,775,550.81",% of persons of concern aged 6-13 yrs enrolled in primary education,36.0,38.0,50.0,,,100.0,,,,,,,,,
Kenya,Refugees and asylum seekers of various nationalities in Kakuma camp,Population has optimal access to education,2013,"2,246,684.31","2,528,866.50","4,775,550.81",% of teachers who are qualified,61.0,80.0,80.0,,,70.0,,,,,,,,,
Kenya,Refugees and asylum seekers of various nationalities in Kakuma camp,,2013,,,,,,,,,,,Educational facilities constructed,0.00,"608,025.35","608,025.35",# of educational facilities constructed and accessible for children with disabilities,,42.0,,
Kenya,Refugees and asylum seekers of various nationalities in Kakuma camp,,2013,,,,,,,,,,,Inclusive education implemented,"167,230.13","143,381.16","310,611.29",# of persons with specific needs receiving formal or non-formal education,338.0,400.0,,
Kenya,Refugees and asylum seekers of various nationalities in Kakuma camp,,2013,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"117,794.25","45,306.16","163,100.41",# of children achieving competency level for their grade,800.0,800.0,,
Kenya,Refugees and asylum seekers of various nationalities in Kakuma camp,,2013,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"117,794.25","45,306.16","163,100.41",# of children per teacher,63.0,63.0,,
Kenya,Refugees and asylum seekers of various nationalities in Kakuma camp,,2013,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"117,794.25","45,306.16","163,100.41",# of children with access to a desk and a chair,"26,000.0","26,000.0",,
Kenya,Refugees and asylum seekers of various nationalities in Kakuma camp,,2013,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"117,794.25","45,306.16","163,100.41",# of children with adequate access to teaching and learning materials,"9,000.0","16,000.0",,
Kenya,Refugees and asylum seekers of various nationalities in Kakuma camp,,2013,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"117,794.25","45,306.16","163,100.41",# of qualified teachers,,,,
Kenya,Refugees and asylum seekers of various nationalities in Kakuma camp,,2013,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"117,794.25","45,306.16","163,100.41",# of teachers who have received training,,,,
Kenya,Refugees and asylum seekers of various nationalities in Kakuma camp,,2013,,,,,,,,,,,Measures to promote girls' education promoted,"117,794.25","45,306.16","163,100.41",# of female teachers,30.0,36.0,,
Kenya,Refugees and asylum seekers of various nationalities in Kakuma camp,,2013,,,,,,,,,,,Primary education provided or supported,"1,082,858.47","808,390.16","1,891,248.63",# of children enrolled in primary education,,,,
Kenya,Refugees and asylum seekers of various nationalities in Kakuma camp,,2013,,,,,,,,,,,Primary education provided or supported,"1,082,858.47","808,390.16","1,891,248.63",# of children enrolled in primary education in the correct grade for their age,,,,
Kenya,Refugees and asylum seekers of various nationalities in Kakuma camp,,2013,,,,,,,,,,,Primary education provided or supported,"1,082,858.47","808,390.16","1,891,248.63",# of children regularly attending primary education,,,,
Kenya,Refugees and asylum seekers of various nationalities in Kakuma camp,,2013,,,,,,,,,,,Secondary education provided or supported,"761,007.21","124,132.16","885,139.37",# of children enrolled in secondary education at correct age for their grade,,,,
Kenya,Refugees and asylum seekers of various nationalities in Kakuma camp,,2013,,,,,,,,,,,Secondary education provided or supported,"761,007.21","124,132.16","885,139.37",# of PoC enrolled in secondary education,,,,
Kyrgyzstan,Refugees and asylum seekers,Population has optimal access to education,2013,"101,310.69","49,214.38","150,525.07",% of persons of concern aged 14-17 enrolled in secondary education,72.0,75.0,80.0,,,80.0,,,,,,,,,
Kyrgyzstan,Refugees and asylum seekers,Population has optimal access to education,2013,"101,310.69","49,214.38","150,525.07",% of persons of concern aged 6-13 yrs enrolled in primary education,75.0,80.0,90.0,,,100.0,,,,,,,,,
Kyrgyzstan,Refugees and asylum seekers,,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"70,112.41","44,150.19","114,262.60",# of children supported with education costs,150.0,150.0,,
Kyrgyzstan,Refugees and asylum seekers,,2013,,,,,,,,,,,Scholarships (tertiary) provided,"31,198.28","5,064.19","36,262.47",# of refugees enrolled in tertiary education,11.0,11.0,,
Kyrgyzstan,Refugees and asylum seekers,,2013,,,,,,,,,,,Scholarships (tertiary) provided,"31,198.28","5,064.19","36,262.47",# of scholarships (tertiary) provided,17.0,20.0,,
Lebanon,Refugees and asylum seekers in Lebanon,Population has optimal access to education,2013,"1,033,886.56","772,824.68","1,806,711.24",% of children aged 3-5 yrs enrolled in early childhood education,30.0,63.0,80.0,,,80.0,,,,,,,,,
Lebanon,Refugees and asylum seekers in Lebanon,Population has optimal access to education,2013,"1,033,886.56","772,824.68","1,806,711.24",% of persons of concern aged 14-17 enrolled in secondary education,62.0,70.0,80.0,,,80.0,,,,,,,,,
Lebanon,Refugees and asylum seekers in Lebanon,Population has optimal access to education,2013,"1,033,886.56","772,824.68","1,806,711.24",% of persons of concern aged 15-59 who are literate (survey),20.0,30.0,50.0,,,80.0,,,,,,,,,
Lebanon,Refugees and asylum seekers in Lebanon,Population has optimal access to education,2013,"1,033,886.56","772,824.68","1,806,711.24",% of persons of concern aged 6-13 yrs enrolled in primary education,98.0,100.0,100.0,,,100.0,,,,,,,,,
Lebanon,Refugees and asylum seekers in Lebanon,Population has optimal access to education,2013,"1,033,886.56","772,824.68","1,806,711.24",% of youths aged 15-24 enrolled in certified training,20.0,30.0,50.0,,,50.0,,,,,,,,,
Lebanon,Refugees and asylum seekers in Lebanon,,2013,,,,,,,,,,,Early childhood education provided or supported,"119,552.12","59,502.06","179,054.18",# of children attending early childhood education,250.0,350.0,,
Lebanon,Refugees and asylum seekers in Lebanon,,2013,,,,,,,,,,,Inclusive education implemented,"192,999.52","10,464.69","203,464.21",# of persons with specific needs receiving formal or non-formal education,23.0,30.0,,
Lebanon,Refugees and asylum seekers in Lebanon,,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"246,087.76","10,464.69","256,552.45",# of children paying school fees,380.0,480.0,,
Lebanon,Refugees and asylum seekers in Lebanon,,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"246,087.76","10,464.69","256,552.45",# of children supported with education costs,102.0,120.0,,
Lebanon,Refugees and asylum seekers in Lebanon,,2013,,,,,,,,,,,Primary education provided or supported,"187,543.47","573,960.87","761,504.34",# of scholarships (primary) provided,889.0,889.0,,
Lebanon,Refugees and asylum seekers in Lebanon,,2013,,,,,,,,,,,Scholarships (tertiary) provided,"82,376.91","10,464.69","92,841.60",# of scholarships (tertiary) provided,16.0,20.0,,
Lebanon,Refugees and asylum seekers in Lebanon,,2013,,,,,,,,,,,Secondary education provided or supported,"89,472.19","77,430.25","166,902.44",# of scholarships (higher secondary academic) provided,102.0,120.0,,
Lebanon,Refugees and asylum seekers in Lebanon,,2013,,,,,,,,,,,Secondary education provided or supported,"89,472.19","77,430.25","166,902.44",# of scholarships (lower secondary) provided,340.0,385.0,,
Lebanon,Refugees and asylum seekers in Lebanon,,2013,,,,,,,,,,,Vocational training provided,"115,854.59","30,537.43","146,392.02",# of persons participating in vocational training,506.0,798.0,,
Liberia,Refugees and Asylum seekers in Liberia,Population has optimal access to education,2013,"1,064,972.85","3,251,281.55","4,316,254.40",% of persons of concern aged 14-17 enrolled in secondary education,4.0,60.0,100.0,,,80.0,,,,,,,,,
Liberia,Refugees and Asylum seekers in Liberia,Population has optimal access to education,2013,"1,064,972.85","3,251,281.55","4,316,254.40",% of persons of concern aged 6-13 yrs enrolled in primary education,80.0,100.0,100.0,,,100.0,,,,,,,,,
Liberia,Refugees and Asylum seekers in Liberia,Population has optimal access to education,2013,"1,064,972.85","3,251,281.55","4,316,254.40",% of youths aged 15-24 enrolled in certified training,5.0,30.0,80.0,,,50.0,,,,,,,,,
Liberia,Refugees and Asylum seekers in Liberia,,2013,,,,,,,,,,,Early childhood education provided or supported,"247,102.00","168,250.71","415,352.71",# of children attending early childhood education,"3,000.0","6,500.0",,
Liberia,Refugees and Asylum seekers in Liberia,,2013,,,,,,,,,,,Measures to increase retention rate implemented,"160,764.00",0.00,"160,764.00",# of children completing primary education,"6,000.0","6,000.0",,
Liberia,Refugees and Asylum seekers in Liberia,,2013,,,,,,,,,,,Primary education provided or supported,"330,739.35","1,670,757.71","2,001,497.06",# of children enrolled in primary education,"6,000.0","6,000.0",,
Liberia,Refugees and Asylum seekers in Liberia,,2013,,,,,,,,,,,Scholarships (tertiary) provided,"89,382.00","170,757.71","260,139.71",# of scholarships (tertiary) provided,23.0,50.0,,
Liberia,Refugees and Asylum seekers in Liberia,,2013,,,,,,,,,,,Secondary education provided or supported,"132,603.50","920,757.71","1,053,361.21",# of PoC enrolled in secondary education,"3,500.0","5,500.0",,
Liberia,Refugees and Asylum seekers in Liberia,,2013,,,,,,,,,,,Vocational training provided,"104,382.00","320,757.71","425,139.71",# of persons participating in vocational training,250.0,400.0,,
Libya,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"129,303.24","746,202.72","875,505.96",% of persons of concern aged 6-13 yrs enrolled in primary education,60.0,80.0,85.0,,,100.0,,,,,,,,,
Libya,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Advocacy conducted,"32,325.81","507,852.18","540,177.99",# of persons of concern admitted to national education system,"1,000.0","2,500.0",,
Libya,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Advocacy conducted,"32,325.81","507,852.18","540,177.99",Strategy to promote admission of PoCs to national education system established (yes/no),20.0,40.0,,
Libya,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"32,325.81","39,450.18","71,775.99",# of students attending language of instruction training,100.0,400.0,,
Libya,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"32,325.81","174,450.18","206,775.99",# of children supported with education costs,250.0,"1,000.0",,
Libya,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Primary education provided or supported,"32,325.81","24,450.18","56,775.99",# of children enrolled in primary education,300.0,700.0,,
Malawi,Refugees and asylum seekers in Dzaleka camp and urban areas,Population has optimal access to education,2013,"430,253.39","359,129.52","789,382.91",% of children aged 3-5 yrs enrolled in early childhood education,40.0,50.0,80.0,,,80.0,,,,,,,,,
Malawi,Refugees and asylum seekers in Dzaleka camp and urban areas,Population has optimal access to education,2013,"430,253.39","359,129.52","789,382.91",% of persons of concern aged 14-17 enrolled in secondary education,30.0,50.0,80.0,,,80.0,,,,,,,,,
Malawi,Refugees and asylum seekers in Dzaleka camp and urban areas,Population has optimal access to education,2013,"430,253.39","359,129.52","789,382.91",% of persons of concern aged 6-13 yrs enrolled in primary education,70.0,80.0,90.0,,,100.0,,,,,,,,,
Malawi,Refugees and asylum seekers in Dzaleka camp and urban areas,Population has optimal access to education,2013,"430,253.39","359,129.52","789,382.91",% of teachers who are female,30.0,40.0,40.0,,,50.0,,,,,,,,,
Malawi,Refugees and asylum seekers in Dzaleka camp and urban areas,Population has optimal access to education,2013,"430,253.39","359,129.52","789,382.91",% of teachers who are qualified,50.0,60.0,80.0,,,70.0,,,,,,,,,
Malawi,Refugees and asylum seekers in Dzaleka camp and urban areas,Population has optimal access to education,2013,"430,253.39","359,129.52","789,382.91",% of youths aged 15-24 enrolled in certified training,30.0,35.0,35.0,,,50.0,,,,,,,,,
Malawi,Refugees and asylum seekers in Dzaleka camp and urban areas,,2013,,,,,,,,,,,Early childhood education provided or supported,"21,334.35",0.00,"21,334.35",# of children attending early childhood education,,,,
Malawi,Refugees and asylum seekers in Dzaleka camp and urban areas,,2013,,,,,,,,,,,Primary education provided or supported,"247,060.35",0.00,"247,060.35",# of children enrolled in primary education,,,,
Malawi,Refugees and asylum seekers in Dzaleka camp and urban areas,,2013,,,,,,,,,,,Primary education provided or supported,"247,060.35",0.00,"247,060.35",# of children regularly attending primary education,,,,
Malawi,Refugees and asylum seekers in Dzaleka camp and urban areas,,2013,,,,,,,,,,,Scholarships (tertiary) provided,"15,427.17","49,564.76","64,991.93",# of scholarships (tertiary) provided,,,,
Malawi,Refugees and asylum seekers in Dzaleka camp and urban areas,,2013,,,,,,,,,,,Secondary education provided or supported,"115,997.17","309,564.76","425,561.93",# of children regularly attending secondary education,,,,
Malawi,Refugees and asylum seekers in Dzaleka camp and urban areas,,2013,,,,,,,,,,,Secondary education provided or supported,"115,997.17","309,564.76","425,561.93",# of PoC enrolled in secondary education,,,,
Malawi,Refugees and asylum seekers in Dzaleka camp and urban areas,,2013,,,,,,,,,,,Secondary education provided or supported,"115,997.17","309,564.76","425,561.93",# of scholarships (lower secondary) provided,,,,
Malawi,Refugees and asylum seekers in Dzaleka camp and urban areas,,2013,,,,,,,,,,,Vocational training provided,"30,434.35",0.00,"30,434.35",# of persons participating in vocational training,,,,
Malaysia,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"1,370,474.06","1,352,603.81","2,723,077.87",% of persons of concern aged 14-17 enrolled in secondary education,7.0,10.0,12.0,,,80.0,,,,,,,,,
Malaysia,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"1,370,474.06","1,352,603.81","2,723,077.87",% of persons of concern aged 6-13 yrs enrolled in primary education,39.0,45.0,50.0,,,100.0,,,,,,,,,
Malaysia,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"1,370,474.06","1,352,603.81","2,723,077.87",% of teachers who are qualified,46.0,50.0,60.0,,,70.0,,,,,,,,,
Malaysia,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Early childhood education provided or supported,"85,829.92","54,623.60","140,453.52",# of children attending early childhood education,,,,
Malaysia,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"539,126.72","583,430.71","1,122,557.43",# of teachers who have received training,150.0,360.0,,
Malaysia,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Primary education provided or supported,"539,704.03","481,554.74","1,021,258.77",# of children enrolled in primary education,"3,000.0","3,500.0",,
Malaysia,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Secondary education provided or supported,"106,906.04","129,574.80","236,480.84",# of PoC enrolled in secondary education,350.0,460.0,,
Malaysia,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Vocational training provided,"98,907.35","103,419.96","202,327.31",# of persons participating in vocational training,400.0,700.0,,
Mali,Refugees and Asylum Seekers from Mauritania in Mali,Population has optimal access to education,2013,"48,487.33","11,656.93","60,144.26",% of persons of concern aged 15-59 who are literate (survey),,,,,,80.0,,,,,,,,,
Mali,Refugees and Asylum Seekers from Mauritania in Mali,,2013,,,,,,,,,,,Primary education provided or supported,"48,487.33","11,656.93","60,144.26",# of scholarships (primary) provided,30.0,50.0,,
Mauritania,Malian refugees in Mauritania,Population has optimal access to education,2013,"534,403.72","309,582.26","843,985.98",% of persons of concern aged 14-17 enrolled in secondary education,0.0,100.0,100.0,,,80.0,,,,,,,,,
Mauritania,Malian refugees in Mauritania,Population has optimal access to education,2013,"534,403.72","309,582.26","843,985.98",% of persons of concern aged 6-13 yrs enrolled in primary education,12.0,100.0,100.0,,,100.0,,,,,,,,,
Mauritania,Malian refugees in Mauritania,,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"122,526.91","86,527.42","209,054.33",# of sensitization and community mobilization campaigns conducted to promote school enrollment,4.0,4.0,,
Mauritania,Malian refugees in Mauritania,,2013,,,,,,,,,,,Measures to promote girls' education promoted,"122,526.91","86,527.42","209,054.33",Child-care systems facilitating women and girls access to school established (yes/no),100.0,100.0,,
Mauritania,Malian refugees in Mauritania,,2013,,,,,,,,,,,Primary education provided or supported,"289,349.90","136,527.42","425,877.32",# of children enrolled in primary education,"20,700.0","20,700.0",,
Mauritania,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"193,524.27",0.00,"193,524.27",% of persons of concern aged 14-17 enrolled in secondary education,100.0,100.0,100.0,,,80.0,,,,,,,,,
Mauritania,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"193,524.27",0.00,"193,524.27",% of persons of concern aged 6-13 yrs enrolled in primary education,100.0,100.0,100.0,,,100.0,,,,,,,,,
Mauritania,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"48,996.80",0.00,"48,996.80",# of students attending language of instruction training,50.0,50.0,,
Mauritania,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Primary education provided or supported,"82,296.97",0.00,"82,296.97",# of children enrolled in primary education,100.0,100.0,,
Mauritania,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Secondary education provided or supported,"62,230.50",0.00,"62,230.50",# of PoC enrolled in secondary education,59.0,59.0,,
Mexico,Refugees and asylum seekers in Mexico,Population has optimal access to education,2013,"17,544.59","37,901.69","55,446.28",% of persons of concern aged 6-13 yrs enrolled in primary education,60.0,65.0,90.0,,,100.0,,,,,,,,,
Mexico,Refugees and asylum seekers in Mexico,,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"17,544.59","37,901.69","55,446.28",# of children supported with education costs,17.0,30.0,,
Morocco,Refugees and asylum seekers,Population has optimal access to education,2013,"147,354.64","33,614.30","180,968.94",% of children aged 3-5 yrs enrolled in early childhood education,100.0,100.0,100.0,,,80.0,,,,,,,,,
Morocco,Refugees and asylum seekers,Population has optimal access to education,2013,"147,354.64","33,614.30","180,968.94",% of persons of concern aged 14-17 enrolled in secondary education,15.0,20.0,60.0,,,80.0,,,,,,,,,
Morocco,Refugees and asylum seekers,Population has optimal access to education,2013,"147,354.64","33,614.30","180,968.94",% of persons of concern aged 6-13 yrs enrolled in primary education,100.0,100.0,100.0,,,100.0,,,,,,,,,
Morocco,Refugees and asylum seekers,Population has optimal access to education,2013,"147,354.64","33,614.30","180,968.94",% of youths aged 15-24 enrolled in certified training,0.0,5.0,10.0,,,50.0,,,,,,,,,
Morocco,Refugees and asylum seekers,,2013,,,,,,,,,,,Measures to increase enrolment rate implemented,"119,265.33","16,807.15","136,072.48",# of children supported with education costs,50.0,60.0,,
Morocco,Refugees and asylum seekers,,2013,,,,,,,,,,,Secondary education provided or supported,"28,089.31","16,807.15","44,896.46",# of children regularly attending secondary education,50.0,60.0,,
Mozambique,Refugees and asylum seekers in camps,Population has optimal access to education,2013,"361,425.51","131,967.25","493,392.76",% of persons of concern aged 14-17 enrolled in secondary education,40.0,90.0,100.0,,,80.0,,,,,,,,,
Mozambique,Refugees and asylum seekers in camps,Population has optimal access to education,2013,"361,425.51","131,967.25","493,392.76",% of persons of concern aged 6-13 yrs enrolled in primary education,95.0,100.0,100.0,,,100.0,,,,,,,,,
Mozambique,Refugees and asylum seekers in camps,,2013,,,,,,,,,,,Early childhood education provided or supported,"5,633.92","24,556.56","30,190.48",# of children attending early childhood education,250.0,250.0,,
Mozambique,Refugees and asylum seekers in camps,,2013,,,,,,,,,,,Education monitoring system established,"11,267.84",0.00,"11,267.84",Functional education monitoring system established (yes/no),100.0,100.0,,
Mozambique,Refugees and asylum seekers in camps,,2013,,,,,,,,,,,Measures to increase retention rate implemented,"11,267.84",0.00,"11,267.84",# of children completing secondary education,353.0,353.0,,
Mozambique,Refugees and asylum seekers in camps,,2013,,,,,,,,,,,Primary education provided or supported,"158,224.65",0.00,"158,224.65",# of children enrolled in primary education,"1,300.0","1,300.0",,
Mozambique,Refugees and asylum seekers in camps,,2013,,,,,,,,,,,Scholarships (tertiary) provided,"5,633.92","28,297.57","33,931.49",# of scholarships (tertiary) provided,17.0,20.0,,
Mozambique,Refugees and asylum seekers in camps,,2013,,,,,,,,,,,Secondary education provided or supported,"163,763.42","54,556.56","218,319.98",# of PoC enrolled in secondary education,343.0,353.0,,
Mozambique,Refugees and asylum seekers in camps,,2013,,,,,,,,,,,Secondary education provided or supported,"163,763.42","54,556.56","218,319.98",# of scholarships (lower secondary) provided,300.0,350.0,,
Mozambique,Refugees and asylum seekers in camps,,2013,,,,,,,,,,,Sports programme provided,"5,633.92","24,556.56","30,190.48",# of persons participating in sports activities,"2,000.0","2,500.0",,
Mozambique,Refugees and asylum seekers in urban areas,Population has optimal access to education,2013,"59,463.76","35,833.33","95,297.09",% of youths aged 15-24 enrolled in certified training,30.0,40.0,50.0,,,50.0,,,,,,,,,
Mozambique,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Assessment and analysis undertaken,"9,045.17",0.00,"9,045.17",PoC engaged in participatory assessment (yes/no),75.0,75.0,,
Mozambique,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Primary education provided or supported,"9,045.17",0.00,"9,045.17",# of children enrolled in primary education,"1,000.0","1,000.0",,
Mozambique,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Scholarships (tertiary) provided,"4,522.58","18,611.11","23,133.69",# of scholarships (tertiary) provided,10.0,20.0,,
Mozambique,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Secondary education provided or supported,"4,522.58","3,611.11","8,133.69",# of scholarships (lower secondary) provided,,200.0,,
Mozambique,Refugees and asylum seekers in urban areas,,2013,,,,,,,,,,,Vocational training provided,"32,328.26","13,611.11","45,939.37",# of persons participating in vocational training,,20.0,,
Myanmar,Communities Affected by displacement Nationwide,Population has optimal access to education,2013,"120,602.87","343,990.94","464,593.81",% of persons of concern aged 6-13 yrs enrolled in primary education,50.0,50.0,75.0,,,100.0,,,,,,,,,
Myanmar,Communities Affected by displacement Nationwide,Population has optimal access to education,2013,"120,602.87","343,990.94","464,593.81",% of youths aged 15-24 enrolled in certified training,1.0,3.0,10.0,,,50.0,,,,,,,,,
Myanmar,Communities Affected by displacement Nationwide,,2013,,,,,,,,,,,Educational facilities constructed,"24,589.36","209,495.47","234,084.83",# of educational facilities constructed and accessible for children with disabilities,0.0,10.0,,
Myanmar,Communities Affected by displacement Nationwide,,2013,,,,,,,,,,,Life skills and reproductive health and HIV prevention education provided,"96,013.51","134,495.47","230,508.98","# of programmes teaching life skills, reproductive health and HIV prevention outside of the school curriculum",12.0,100.0,,
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,Population has optimal access to education,2013,"377,966.76","74,789.63","452,756.39",% of persons of concern aged 14-17 enrolled in secondary education,57.0,65.0,80.0,,,80.0,,,,,,,,,
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,Population has optimal access to education,2013,"377,966.76","74,789.63","452,756.39",% of persons of concern aged 6-13 yrs enrolled in primary education,77.0,80.0,85.0,,,100.0,,,,,,,,,
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,Population has optimal access to education,2013,"377,966.76","74,789.63","452,756.39",% of teachers who are female,34.0,40.0,44.0,,,50.0,,,,,,,,,
Namibia,Refugees and asylum seekers in Osire settlement and Windhoek,Population has optimal access to education,2013,"377,966.76","74,789.63","452,756.39",% of teachers who are qualified,33.0,38.0,45.0,,,70.0,,,,,,,,,
